"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x318263980","x1215754837880713217",2020-01-10 21:58:35,"RasaMcClure","@LDrum79 @mraleuphemism @EnglishmanAdam @back_fights And telegraph, and times, and @GMB , especially @piersmorgan with his constant 'I voted remain' nonsense, secretly and finally openly pushing Brexit line supporting 'democratic'decision. Democratic vote indeed!
https://t.co/Ly6PxtoTsT","Twitter for Android",234,"x1215753232695418880","x1128520260867502080","LDrum79",FALSE,FALSE,2,0,NA,NA,NA,NA,"twitter.com/intent/tweet?t…","https://t.co/Ly6PxtoTsT","https://twitter.com/intent/tweet?text=The%20real%20reason%20we%20should%20fear%20the%20work%20of%20Dominic%20Cummings&url=https%3A%2F%2Fwww.theguardian.com%2Fpolitics%2F2019%2Fsep%2F07%2Fsmash-and-grab-dominic-cummings-democracy%3FCMP%3Dshare_btn_tw",NA,NA,NA,NA,NA,NA,NA,NA,"x1128520260867502080 x21100324 x582721240 x852928151579656194 x19424427 x216299334","LDrum79 mraleuphemism EnglishmanAdam back_fights GMB piersmorgan","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215754837880713217","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1215733100690526208",2020-01-10 20:32:13,"RasaMcClure","Happy Brexit. Sick days will get limited as they are in US. #JohnsonsBrexit https://t.co/XHVQuCmy1J","Twitter for Android",75,NA,NA,NA,TRUE,FALSE,3,5,NA,NA,"JohnsonsBrexit",NA,"twitter.com/Adam_SH69/stat…","https://t.co/XHVQuCmy1J","https://twitter.com/Adam_SH69/status/1215391495370485760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1215391495370485760","53 yr old Susan Finley returned to her job at Walmart,Colorado,after a bout of pneumonia
The day she returned, she lost her job.She'd taken off 1 day beyond their attendance policy
She lost her health coverage &amp; 3 months later she was dead.

She couldn't afford to see a doctor",2020-01-09 21:54:48,"Twitter for Android",416,448,"x1045048960556158976","Adam_SH69","Adam S. Business Owner, Vintner, #Reform,FBPE",8399,7491,6459,"Vilamoura,Portugal, London, UK","Le Penseur <U+0001F1EC><U+0001F1E7> <U+0001F1EA><U+0001F1FA> <U+0001F1F5><U+0001F1F8> 
Brexit is a colossal act of economic sabotage.

Blocked by Boris Johnson, John Redwood, Daniel Hannan,Lord Ashcroft, George Galloway.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215733100690526208","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1215735283469234177",2020-01-10 20:40:53,"RasaMcClure","@robertthomas493 @scook2003 @theory_day @MackGray4 @LBC @mrjamesob That's why they got rid of Mark Carney, if not him Brexit would have happened long ago, and good riddance of 'forriner' Markle and all. Wait though, what about Johnson, he is a 'forriner' as well, should we get rid of him too? 
#JohnsonsBrexit","Twitter for Android",243,"x1215732204023828484","x527245655","robertthomas493",FALSE,FALSE,2,0,NA,NA,"JohnsonsBrexit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x527245655 x464778570 x1086457550697103361 x3372274023 x20973388 x152656121","robertthomas493 scook2003 theory_day MackGray4 LBC mrjamesob","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215735283469234177","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1216642254967922689",2020-01-13 08:44:52,"RasaMcClure","@AnnaJerzewska This has been an uncivil war.  Can you please name a war, where labels whatever sides were called, have been forgotten? These labels as well as term Brexit will be engraved in memory and daily life for generations. 
Crime against the country will not be forgotten 
#RejoinEU","Twitter for Android",274,"x1216102859839655936","x965991485819817984","AnnaJerzewska",FALSE,FALSE,1,0,NA,NA,"RejoinEU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x965991485819817984","AnnaJerzewska","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1216642254967922689","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1215781162611879937",2020-01-10 23:43:11,"RasaMcClure","@daretoth @secularhitchens @abcpoppins @musaul The right concerns on which Brexit pushers prayed, and convinced undecided and concerned, who were angry at deprivation and establishment that EU was a core of off evil, nothing to do with Westminster.
Now workers rights, and probably human rights are getting demolished already","Twitter for Android",278,"x1215778022940446724","x1186565706030170113","daretoth",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1186565706030170113 x1057352435625349121 x489377813 x14826483","daretoth secularhitchens abcpoppins musaul","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215781162611879937","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1215729195944378369",2020-01-10 20:16:42,"RasaMcClure","@OlzDenz @EnglishmanAdam @db_webb Why does Brexit supporters almost without exception  hounds Meghan? Is there a pattern?","Twitter for Android",87,"x1215710601588113408","x965326296434855936","OlzDenz",FALSE,FALSE,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x965326296434855936 x582721240 x3233925233","OlzDenz EnglishmanAdam db_webb","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215729195944378369","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x318263980","x1215746785735512066",2020-01-10 21:26:35,"RasaMcClure","@LDrum79 @mraleuphemism @EnglishmanAdam @back_fights We have seen it clearly demonstrated with Brexit. One with a strong and based on facts opinion would not be swayed, but one without a particular knowledge or formed opinion about a matter can easily be swayed. This is exactly why I stopped myself before sending Meghan packing","Twitter for Android",276,"x1215744145660227584","x1128520260867502080","LDrum79",FALSE,FALSE,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1128520260867502080 x21100324 x582721240 x852928151579656194","LDrum79 mraleuphemism EnglishmanAdam back_fights","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/RasaMcClure/status/1215746785735512066","Rasa McClure #FBPE <U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Wisbech, England","Cosmopolitan, ACCA and CTA, dog lover, an ardent remainer. Wife of a mad Scotsman. Dyslexic introvert.",NA,FALSE,1107,1928,4,8806,3341,2011-06-16 06:20:07,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/601337180464754689/EfNE6_62_normal.jpg"
"x3936129496","x1216639614733234177",2020-01-13 08:34:22,"PaulAspinall5","That comment says more about you than anything you say about Brexit...your just purely anti- English. So therefore you are the racist! https://t.co/L8ANHMijtm","Twitter for Android",134,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,NA,NA,"twitter.com/SteveLawrence_…","https://t.co/L8ANHMijtm","https://twitter.com/SteveLawrence_/status/1216390993613918209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1216390993613918209","@justthevax I’ll be back to watch Wales play footie. Looking forward to Wales beating England in the UEFA Euro 2020 Final at Wembley.",2020-01-12 16:06:26,"Twitter for iPhone",46,0,"x484781566","SteveLawrence_","Steve Lawrence",5541,5547,56484,"","#BuildCitiesNotBorders • <U+0001F42C> Festina lente <U+2693><U+FE0F> • <U+0001F41F><U+0001F409><U+2620><U+FE0F><U+0001F331>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/PaulAspinall5/status/1216639614733234177","Paul Aspinall#Xequals0UT","","Brexit must happen on or b4 Oct 31st.
Put the GREAT back into Britain.",NA,FALSE,1019,1424,1,22245,23748,2015-10-12 09:59:26,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157556882145468416/CS1eBgUn_normal.jpg"
"x70097874","x1216279104581967872",2020-01-12 08:41:50,"OOK_Librarian","""But power is where power lies, &amp; one of the more nauseating recent spectacles has been the people who, on no shortage of evidence, regard the prime minister as a charlatan, but nonetheless have been sucking up to him""

https://t.co/Rzr14jFNzg","Twitter for Android",247,NA,NA,NA,FALSE,FALSE,3,1,NA,NA,NA,NA,"theguardian.com/business/2020/…","https://t.co/Rzr14jFNzg","https://www.theguardian.com/business/2020/jan/12/boris-johnson-can-deliver-brexit-in-name-only-will-he-one-nation-tory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/OOK_Librarian/status/1216279104581967872","ook","East, England","Faded Ginger.                                                 Profanity is the product of medication. 
Turophile. Reality is Often Fragile.","https://t.co/pHKUpq1Oet",FALSE,2187,1254,115,90121,32777,2009-08-30 10:47:51,FALSE,"https://t.co/pHKUpq1Oet","http://ooklibrarian.wordpress.com/",NA,"https://pbs.twimg.com/profile_banners/70097874/1367431932","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1170642042785079296/Goa-WPhz_normal.jpg"
"x70097874","x1216622454673637378",2020-01-13 07:26:11,"OOK_Librarian","A call to arms. 
Your cheese needs you <U+0001F44A> #twittercheeseclub
@PoetSimon
@blackwidow400  @geekychappy @nefretti https://t.co/ir8Mz1jJGH","Twitter for Android",133,NA,NA,NA,FALSE,FALSE,4,3,NA,NA,"twittercheeseclub",NA,"nottinghampost.com/whats-on/food-…","https://t.co/ir8Mz1jJGH","https://www.nottinghampost.com/whats-on/food-drink/nottingham-stilton-cheese-brexit-threat-1303739?utm_source=bestforbritain.org",NA,NA,NA,NA,NA,NA,NA,NA,"x1070402897907732482 x255161359 x173596098 x51028390","PoetSimon blackwidow400 geekychappy nefretti","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/OOK_Librarian/status/1216622454673637378","ook","East, England","Faded Ginger.                                                 Profanity is the product of medication. 
Turophile. Reality is Often Fragile.","https://t.co/pHKUpq1Oet",FALSE,2187,1254,115,90121,32777,2009-08-30 10:47:51,FALSE,"https://t.co/pHKUpq1Oet","http://ooklibrarian.wordpress.com/",NA,"https://pbs.twimg.com/profile_banners/70097874/1367431932","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1170642042785079296/Goa-WPhz_normal.jpg"
"x817142082666106880","x1216572081435041793",2020-01-13 04:06:01,"CarnellAnita","I joined like you for brexit. Stay made so many good friends. Other cause to talk about. #canceltvlience #stopburningofchurchs so no to #nohalalslaughter and <U+0001F44B> to all sorts of nice stuff. #artworksforall https://t.co/rpRzblyf7Y","Twitter for iPhone",203,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,"canceltvlience stopburningofchurchs nohalalslaughter artworksforall",NA,"twitter.com/clara_torygirl…","https://t.co/rpRzblyf7Y","https://twitter.com/clara_torygirl/status/1216463350877556736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bb508d078dcdf12.json","King's Lynn","King's Lynn, England","city","United Kingdom","GB","NA NA","NA NA","0.378141 0.461593 0.461593 0.378141 52.7280351 52.7280351 52.79462 52.79462","https://twitter.com/CarnellAnita/status/1216572081435041793","Anita Carnell","King’s Lynn, Norfolk","","https://t.co/f9XCeVlDlH",FALSE,691,444,4,23487,23175,2017-01-05 22:53:49,FALSE,"https://t.co/f9XCeVlDlH","http://anitacarnell.com",NA,NA,NA,"http://pbs.twimg.com/profile_images/867486035634262018/5asope4w_normal.jpg"
"x817142082666106880","x1216616858809511936",2020-01-13 07:03:57,"CarnellAnita","It’s never been about the monies with brexit MEPs. Unlike Labour lot..,,<U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD> https://t.co/2Tlm508iX2","Twitter for iPhone",76,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,"twitter.com/drdavidbull/st…","https://t.co/2Tlm508iX2","https://twitter.com/drdavidbull/status/1216600395553890304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1216600395553890304","We knew this all along . That’s why campaigning to get rid of our own jobs was altruistic. There was never a financial inducement for us . Nigel Farage will get six-figure payout when UK leaves EU - but his MEPs will get nothing https://t.co/ovd1hDzAc7",2020-01-13 05:58:32,"Twitter for iPhone",604,158,"x22464893","drdavidbull","Dr David Bull MEP",25214,2139,22581,"United Kingdom","Brexit Party MEP, NHS Spokesman, Medical Doctor, Broadcaster, Passionate campaigner.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bb508d078dcdf12.json","King's Lynn","King's Lynn, England","city","United Kingdom","GB","NA NA","NA NA","0.378141 0.461593 0.461593 0.378141 52.7280351 52.7280351 52.79462 52.79462","https://twitter.com/CarnellAnita/status/1216616858809511936","Anita Carnell","King’s Lynn, Norfolk","","https://t.co/f9XCeVlDlH",FALSE,691,444,4,23487,23175,2017-01-05 22:53:49,FALSE,"https://t.co/f9XCeVlDlH","http://anitacarnell.com",NA,NA,NA,"http://pbs.twimg.com/profile_images/867486035634262018/5asope4w_normal.jpg"
"x959453771314139138","x1216507212807405568",2020-01-12 23:48:15,"MickyBTFC62","URGENT! Keep reuniting child refugees with their families after Brexit - Sign the Petition! https://t.co/1XTO75R589 via @UKChange","Twitter for Android",129,NA,NA,NA,FALSE,FALSE,2,1,NA,NA,NA,NA,"chng.it/cZqLfNzr","https://t.co/1XTO75R589","http://chng.it/cZqLfNzr",NA,NA,NA,NA,NA,NA,NA,NA,"x397998902","UKChange","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/MickyBTFC62/status/1216507212807405568","Knighty","","PROUD HUSBAND, DAD & GRANDAD TO 3 SPECIAL BOYS - LPM<U+0001F339><U+270A> NEVER LOOK DOWN ON THOSE LESS FORTUNATE - DETEST BULLIES, INEQUALITY & TORIES.",NA,FALSE,5128,5137,3,54243,37304,2018-02-02 15:49:39,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/959453771314139138/1548022481",NA,"http://pbs.twimg.com/profile_images/1021058902471921669/MhYK0Y2M_normal.jpg"
"x2501710360","x1216430182816473091",2020-01-12 18:42:10,"IanGabelli","I know Villa have been poor this season, but you can’t blame them for this brexit nonsense. https://t.co/S1cBoUQC9k","Twitter for iPhone",91,NA,NA,NA,FALSE,FALSE,5,0,NA,NA,NA,NA,"twitter.com/muttlysaid/sta…","https://t.co/S1cBoUQC9k","https://twitter.com/muttlysaid/status/1216384643307581441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/2eafca89f9369d22.json","Scarning","Scarning, England","city","United Kingdom","GB","NA NA","NA NA","0.8858767 0.8933709 0.8933709 0.8858767 52.6686968 52.6686968 52.6743641 52.6743641","https://twitter.com/IanGabelli/status/1216430182816473091","Gabelli<U+0001F530>","Norwich/Sacramento","// #ncfc // @coreywhizzite <U+0001F49B><U+0001F49A>","https://t.co/kuSztGQTLo",FALSE,1698,320,19,35927,47770,2014-04-22 12:00:28,FALSE,"https://t.co/kuSztGQTLo","http://Instagram.com/iangabelli",NA,"https://pbs.twimg.com/profile_banners/2501710360/1552252049","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1155510436948840453/avLax9vo_normal.jpg"
